,Date,Open,High,Low,Close,Volume,Market Cap
296,"Jun 07, 2017",0.006506,0.006506,0.004839,0.005113,"6,484,760","87,246,900"
297,"Jun 06, 2017",0.005394,0.006486,0.004405,0.006476,"12,489,700","72,326,800"
298,"Jun 05, 2017",0.004505,0.006295,0.004346,0.005538,"16,845,600","60,411,500"
299,"Jun 04, 2017",0.002839,0.004730,0.002456,0.004455,"12,418,000","38,073,400"
300,"Jun 03, 2017",0.001584,0.003237,0.001531,0.002797,"5,156,840","21,237,400"
301,"Jun 02, 2017",0.001152,0.001803,0.001085,0.001609,"3,449,880","15,448,400"
302,"Jun 01, 2017",0.000868,0.001238,0.000811,0.001175,"1,061,320","11,641,300"
303,"May 31, 2017",0.000745,0.000870,0.000730,0.000867,"438,933","9,987,350"
304,"May 30, 2017",0.000889,0.000949,0.000742,0.000742,"548,715","11,915,200"
305,"May 29, 2017",0.000933,0.000939,0.000837,0.000888,"437,332","12,511,000"
306,"May 28, 2017",0.000839,0.001066,0.000796,0.000935,"592,817","11,254,600"
307,"May 27, 2017",0.001051,0.001105,0.000639,0.000834,"902,966","14,098,300"
308,"May 26, 2017",0.001121,0.001369,0.000973,0.001026,"1,045,830","15,037,100"
309,"May 25, 2017",0.001460,0.001620,0.001136,0.001153,"2,124,070","19,583,200"
310,"May 24, 2017",0.001175,0.001688,0.001075,0.001536,"3,132,970","15,758,400"
311,"May 23, 2017",0.000948,0.001285,0.000802,0.001219,"2,262,820","12,712,600"
312,"May 22, 2017",0.000957,0.001470,0.000734,0.000907,"5,242,510","12,837,800"
313,"May 21, 2017",0.000368,0.000974,0.000326,0.000974,"2,587,680","4,936,910"
314,"May 20, 2017",0.000392,0.000418,0.000336,0.000368,"491,970","5,257,290"
315,"May 19, 2017",0.000245,0.000485,0.000245,0.000373,"1,446,320","3,287,510"
316,"May 18, 2017",0.000163,0.000302,0.000145,0.000245,"545,512","2,181,100"
317,"May 17, 2017",0.000139,0.000170,0.000120,0.000163,"68,910","1,865,150"
318,"May 16, 2017",0.000140,0.000154,0.000121,0.000139,"30,949","1,871,060"
319,"May 15, 2017",0.000161,0.000282,0.000132,0.000140,"23,049","2,156,810"
320,"May 14, 2017",0.000125,0.000163,0.000125,0.000161,"17,914","1,673,540"
321,"May 13, 2017",0.000136,0.000171,0.000120,0.000124,"33,434","1,823,470"
322,"May 12, 2017",0.000146,0.000198,0.000135,0.000136,"91,463","1,963,620"
323,"May 11, 2017",0.000106,0.000190,0.000105,0.000146,"106,379","1,416,870"
324,"May 10, 2017",0.000088,0.000124,0.000071,0.000123,"56,012","1,179,190"
325,"May 09, 2017",0.000102,0.000105,0.000071,0.000088,"13,946","1,372,810"
326,"May 08, 2017",0.000080,0.000102,0.000065,0.000087,"14,375","1,071,100"
327,"May 07, 2017",0.000080,0.000095,0.000064,0.000080,"16,508","1,068,780"
328,"May 06, 2017",0.000078,0.000094,0.000077,0.000080,"10,393","1,043,520"
329,"May 05, 2017",0.000077,0.000094,0.000062,0.000078,"29,354","1,029,780"
330,"May 04, 2017",0.000075,0.000090,0.000060,0.000077,"27,851","1,010,160"
331,"May 03, 2017",0.000087,0.000090,0.000061,0.000075,"13,225","1,171,800"
332,"May 02, 2017",0.000072,0.000088,0.000059,0.000075,"12,046","959,990"
333,"May 01, 2017",0.000081,0.000097,0.000068,0.000072,"9,894","1,086,550"
334,"Apr 30, 2017",0.000079,0.000094,0.000066,0.000081,"16,459","1,063,510"
335,"Apr 29, 2017",0.000092,0.000093,0.000079,0.000079,"11,141","1,228,670"
336,"Apr 28, 2017",0.000079,0.000093,0.000078,0.000079,"5,968","1,062,070"
337,"Apr 27, 2017",0.000089,0.000102,0.000078,0.000079,"10,695","1,199,870"
338,"Apr 26, 2017",0.000089,0.000104,0.000076,0.000077,"8,116","1,190,790"
339,"Apr 25, 2017",0.000099,0.000102,0.000076,0.000089,"16,737","1,328,240"
340,"Apr 24, 2017",0.000097,0.000110,0.000085,0.000088,"14,162","1,297,280"
341,"Apr 23, 2017",0.000086,0.000109,0.000085,0.000097,"22,293","1,156,360"
342,"Apr 22, 2017",0.000074,0.000099,0.000073,0.000086,"27,041","986,348"
343,"Apr 21, 2017",0.000087,0.000099,0.000073,0.000073,"22,923","1,172,260"
344,"Apr 20, 2017",0.000109,0.000113,0.000087,0.000099,"36,772","1,459,020"
345,"Apr 19, 2017",0.000097,0.000121,0.000073,0.000109,"53,864","1,305,800"
346,"Apr 18, 2017",0.000108,0.000121,0.000086,0.000097,"45,348","1,444,560"
347,"Apr 17, 2017",0.000130,0.000141,0.000108,0.000108,"93,560","1,739,180"
348,"Apr 16, 2017",0.000115,0.000176,0.000104,0.000130,"190,486","1,547,430"
349,"Apr 15, 2017",0.000081,0.000106,0.000070,0.000105,"64,472","1,087,450"
350,"Apr 14, 2017",0.000047,0.000082,0.000047,0.000081,"38,835","627,748"
351,"Apr 13, 2017",0.000060,0.000060,0.000046,0.000047,"4,002","803,962"
352,"Apr 12, 2017",0.000060,0.000072,0.000048,0.000060,"8,396","769,853"
353,"Apr 11, 2017",0.000047,0.000072,0.000047,0.000060,"12,849","607,681"
354,"Apr 10, 2017",0.000047,0.000059,0.000035,0.000047,"4,472","607,283"
355,"Apr 09, 2017",0.000047,0.000048,0.000035,0.000047,"4,320","600,216"
356,"Apr 08, 2017",0.000047,0.000059,0.000046,0.000047,"1,570","601,052"
357,"Apr 07, 2017",0.000059,0.000059,0.000047,0.000047,"2,566","752,932"
358,"Apr 06, 2017",0.000045,0.000059,0.000034,0.000059,"5,709","575,903"
359,"Apr 05, 2017",0.000045,0.000057,0.000034,0.000045,"3,508","579,499"
360,"Apr 04, 2017",0.000046,0.000058,0.000034,0.000045,"5,269","587,608"
361,"Apr 03, 2017",0.000044,0.000057,0.000034,0.000046,"9,091","565,676"
362,"Apr 02, 2017",0.000054,0.000054,0.000032,0.000044,"3,778","684,551"
363,"Apr 01, 2017",0.000043,0.000054,0.000032,0.000054,"2,805","547,029"
364,"Mar 31, 2017",0.000041,0.000053,0.000031,0.000043,"8,038","524,939"
