,Date,Open,High,Low,Close,Volume,Market Cap
369,"Mar 25, 2017",0.000019,0.000029,0.000018,0.000029,"3,310","240,132"
370,"Mar 24, 2017",0.000031,0.000031,0.000019,0.000019,"1,567","393,481"
371,"Mar 23, 2017",0.000031,0.000032,0.000021,0.000031,"2,517","399,839"
372,"Mar 22, 2017",0.000012,0.000031,0.000011,0.000031,"2,983","148,096"
373,"Mar 21, 2017",0.000021,0.000022,0.000011,0.000012,824,"270,034"
374,"Mar 20, 2017",0.000021,0.000021,0.000011,0.000021,748,"265,266"
375,"Mar 19, 2017",0.000025,0.000025,0.000012,0.000021,839,"317,083"
376,"Mar 18, 2017",0.000022,0.000025,0.000010,0.000025,697,"280,114"
377,"Mar 17, 2017",0.000027,0.000035,0.000012,0.000022,449,"342,644"
378,"Mar 16, 2017",0.000028,0.000036,0.000019,0.000027,126,"363,351"
379,"Mar 15, 2017",0.000025,0.000042,0.000025,0.000028,528,"314,699"
380,"Mar 14, 2017",0.000024,0.000037,0.000024,0.000025,"1,111","311,118"
381,"Mar 13, 2017",0.000031,0.000033,0.000012,0.000024,683,"390,260"
382,"Mar 12, 2017",0.000024,0.000031,0.000012,0.000030,297,"301,061"
383,"Mar 11, 2017",0.000015,0.000026,0.000013,0.000024,59,"190,322"
384,"Mar 10, 2017",0.000024,0.000035,0.000013,0.000015,631,"304,321"
385,"Mar 09, 2017",0.000013,0.000035,0.000012,0.000024,85,"161,766"
386,"Mar 08, 2017",0.000024,0.000035,0.000012,0.000013,37,"312,987"
387,"Mar 07, 2017",0.000025,0.000026,0.000013,0.000024,192,"325,815"
388,"Mar 06, 2017",0.000025,0.000038,0.000013,0.000025,155,"324,450"
389,"Mar 05, 2017",0.000013,0.000037,0.000013,0.000025,432,"167,029"
390,"Mar 04, 2017",0.000026,0.000037,0.000013,0.000013,332,"329,446"
391,"Mar 03, 2017",0.000013,0.000037,0.000013,0.000026,869,"162,686"
392,"Mar 02, 2017",0.000025,0.000025,0.000012,0.000013,935,"314,109"
393,"Mar 01, 2017",0.000012,0.000036,0.000012,0.000025,873,"153,386"
394,"Feb 28, 2017",0.000024,0.000024,0.000012,0.000012,425,"302,110"
395,"Feb 27, 2017",0.000023,0.000037,0.000023,0.000024,189,"297,776"
396,"Feb 26, 2017",0.000024,0.000026,0.000023,0.000023,370,"304,681"
397,"Feb 25, 2017",0.000024,0.000024,0.000022,0.000024,589,"300,684"
398,"Feb 24, 2017",0.000025,0.000036,0.000023,0.000024,456,"314,010"
399,"Feb 23, 2017",0.000022,0.000025,0.000022,0.000024,58,"285,875"
400,"Feb 22, 2017",0.000022,0.000032,0.000022,0.000022,280,"285,243"
401,"Feb 21, 2017",0.000022,0.000033,0.000022,0.000022,367,"285,522"
402,"Feb 20, 2017",0.000022,0.000027,0.000021,0.000022,63,"283,732"
403,"Feb 19, 2017",0.000022,0.000023,0.000021,0.000022,321,"277,790"
404,"Feb 18, 2017",0.000025,0.000025,0.000021,0.000022,883,"316,835"
405,"Feb 17, 2017",0.000022,0.000031,0.000022,0.000025,75,"279,888"
406,"Feb 16, 2017",0.000021,0.000031,0.000021,0.000022,136,"265,558"
407,"Feb 15, 2017",0.000022,0.000029,0.000020,0.000021,61,"284,412"
408,"Feb 14, 2017",0.000020,0.000030,0.000020,0.000022,84,"253,755"
409,"Feb 13, 2017",0.000020,0.000030,0.000020,0.000020,"4,367","256,981"
410,"Feb 12, 2017",0.000022,0.000031,0.000020,0.000020,398,"279,595"
411,"Feb 11, 2017",0.000029,0.000031,0.000020,0.000022,531,"376,265"
412,"Feb 10, 2017",0.000020,0.000029,0.000019,0.000029,280,"254,751"
413,"Feb 09, 2017",0.000021,0.000032,0.000019,0.000020,320,"272,721"
414,"Feb 08, 2017",0.000022,0.000042,0.000021,0.000021,386,"282,840"
415,"Feb 07, 2017",0.000021,0.000038,0.000021,0.000022,"1,384","266,140"
416,"Feb 06, 2017",0.000021,0.000031,0.000021,0.000021,424,"263,136"
417,"Feb 05, 2017",0.000021,0.000028,0.000020,0.000021,102,"269,269"
418,"Feb 04, 2017",0.000031,0.000034,0.000020,0.000021,55,"391,254"
419,"Feb 03, 2017",0.000030,0.000041,0.000020,0.000031,"1,334","386,786"
420,"Feb 02, 2017",0.000020,0.000040,0.000020,0.000030,"2,360","253,565"
421,"Feb 01, 2017",0.000029,0.000029,0.000020,0.000020,989,"371,810"
422,"Jan 31, 2017",0.000027,0.000029,0.000019,0.000029,"1,517","348,133"
423,"Jan 30, 2017",0.000019,0.000028,0.000018,0.000027,"1,241","244,890"
424,"Jan 29, 2017",0.000019,0.000028,0.000019,0.000019,304,"246,765"
425,"Jan 28, 2017",0.000019,0.000034,0.000018,0.000019,"2,371","248,536"
426,"Jan 27, 2017",0.000027,0.000027,0.000018,0.000019,229,"347,166"
427,"Jan 26, 2017",0.000018,0.000027,0.000018,0.000027,685,"230,781"
428,"Jan 25, 2017",0.000025,0.000027,0.000018,0.000018,917,"318,694"
429,"Jan 24, 2017",0.000028,0.000037,0.000025,0.000025,"1,143","353,288"
430,"Jan 23, 2017",0.000019,0.000037,0.000018,0.000028,"5,085","236,895"
431,"Jan 22, 2017",0.000018,0.000028,0.000009,0.000018,809,"235,932"
432,"Jan 21, 2017",0.000018,0.000021,0.000009,0.000018,500,"233,596"
433,"Jan 20, 2017",0.000018,0.000027,0.000011,0.000018,86,"234,674"
434,"Jan 19, 2017",0.000018,0.000027,0.000009,0.000018,"3,820","227,502"
435,"Jan 18, 2017",0.000019,0.000026,0.000017,0.000018,70,"245,082"
436,"Jan 17, 2017",0.000017,0.000027,0.000017,0.000019,212,"213,005"
437,"Jan 16, 2017",0.000017,0.000025,0.000017,0.000017,349,"212,125"
438,"Jan 15, 2017",0.000016,0.000024,0.000016,0.000017,217,"209,406"
439,"Jan 14, 2017",0.000016,0.000024,0.000016,0.000016,119,"210,832"
440,"Jan 13, 2017",0.000016,0.000017,0.000016,0.000016,42,"205,933"
441,"Jan 12, 2017",0.000016,0.000024,0.000015,0.000016,82,"199,004"
442,"Jan 11, 2017",0.000018,0.000024,0.000016,0.000016,583,"232,247"
443,"Jan 10, 2017",0.000018,0.000018,0.000018,0.000018,83,"231,006"
444,"Jan 09, 2017",0.000018,0.000027,0.000018,0.000018,385,"233,148"
445,"Jan 08, 2017",0.000018,0.000024,0.000018,0.000018,60,"233,909"
446,"Jan 07, 2017",0.000022,0.000027,0.000017,0.000018,"1,361","285,384"
447,"Jan 06, 2017",0.000020,0.000024,0.000018,0.000022,202,"259,293"
448,"Jan 05, 2017",0.000023,0.000024,0.000018,0.000020,174,"295,460"
449,"Jan 04, 2017",0.000021,0.000034,0.000021,0.000023,293,"267,087"
450,"Jan 03, 2017",0.000021,0.000031,0.000020,0.000021,207,"270,343"
451,"Jan 02, 2017",0.000022,0.000031,0.000021,0.000021,773,"283,254"
452,"Jan 01, 2017",0.000019,0.000030,0.000019,0.000022,297,"246,813"
453,"Dec 31, 2016",0.000019,0.000019,0.000019,0.000019,21,"246,945"
454,"Dec 30, 2016",0.000019,0.000029,0.000019,0.000019,303,"249,087"
455,"Dec 29, 2016",0.000020,0.000029,0.000019,0.000019,222,"252,209"
456,"Dec 28, 2016",0.000019,0.000029,0.000019,0.000020,301,"238,777"
457,"Dec 27, 2016",0.000019,0.000019,0.000018,0.000019,275,"237,539"
458,"Dec 26, 2016",0.000021,0.000027,0.000018,0.000019,133,"273,194"
459,"Dec 25, 2016",0.000018,0.000027,0.000017,0.000021,68,"232,169"
460,"Dec 24, 2016",0.000018,0.000027,0.000018,0.000018,110,"236,019"
461,"Dec 23, 2016",0.000018,0.000021,0.000017,0.000018,244,"224,244"
462,"Dec 22, 2016",0.000017,0.000025,0.000017,0.000018,64,"213,467"
463,"Dec 21, 2016",0.000016,0.000025,0.000016,0.000017,865,"204,919"
464,"Dec 20, 2016",0.000016,0.000020,0.000016,0.000016,37,"208,839"
465,"Dec 19, 2016",0.000016,0.000020,0.000016,0.000016,24,"202,435"
466,"Dec 18, 2016",0.000024,0.000024,0.000016,0.000016,608,"306,251"
467,"Dec 17, 2016",0.000016,0.000024,0.000016,0.000024,224,"205,354"
468,"Dec 16, 2016",0.000023,0.000031,0.000016,0.000016,183,"298,633"
469,"Dec 15, 2016",0.000023,0.000031,0.000016,0.000023,569,"295,280"
470,"Dec 14, 2016",0.000017,0.000023,0.000016,0.000023,110,"216,848"
471,"Dec 13, 2016",0.000016,0.000024,0.000016,0.000017,98,"201,414"
472,"Dec 12, 2016",0.000023,0.000030,0.000015,0.000016,257,"294,810"
473,"Dec 11, 2016",0.000023,0.000023,0.000023,0.000023,241,"296,790"
474,"Dec 10, 2016",0.000015,0.000031,0.000015,0.000023,824,"198,168"
475,"Dec 09, 2016",0.000016,0.000023,0.000015,0.000015,"1,758","209,850"
476,"Dec 08, 2016",0.000019,0.000023,0.000016,0.000016,254,"238,004"
477,"Dec 07, 2016",0.000015,0.000023,0.000015,0.000019,30,"195,542"
478,"Dec 06, 2016",0.000015,0.000023,0.000015,0.000015,271,"197,490"
479,"Dec 05, 2016",0.000015,0.000023,0.000015,0.000015,94,"198,010"
480,"Dec 04, 2016",0.000023,0.000023,0.000015,0.000015,290,"292,038"
481,"Dec 03, 2016",0.000016,0.000023,0.000015,0.000023,218,"200,278"
482,"Dec 02, 2016",0.000023,0.000031,0.000016,0.000016,460,"290,760"
483,"Dec 01, 2016",0.000022,0.000030,0.000015,0.000023,215,"286,200"
484,"Nov 30, 2016",0.000022,0.000022,0.000016,0.000022,674,"282,327"
485,"Nov 29, 2016",0.000016,0.000022,0.000016,0.000022,301,"199,752"
486,"Nov 28, 2016",0.000022,0.000022,0.000015,0.000016,173,"280,959"
487,"Nov 27, 2016",0.000022,0.000022,0.000015,0.000022,292,"284,479"
488,"Nov 26, 2016",0.000022,0.000029,0.000015,0.000022,922,"284,621"
489,"Nov 25, 2016",0.000022,0.000022,0.000022,0.000022,409,"284,108"
490,"Nov 24, 2016",0.000022,0.000028,0.000022,0.000022,"1,851","285,778"
491,"Nov 23, 2016",0.000023,0.000023,0.000022,0.000022,465,"288,370"
492,"Nov 22, 2016",0.000022,0.000030,0.000022,0.000023,198,"283,726"
493,"Nov 21, 2016",0.000022,0.000029,0.000022,0.000022,299,"282,219"
494,"Nov 20, 2016",0.000023,0.000030,0.000022,0.000022,117,"297,744"
495,"Nov 19, 2016",0.000023,0.000030,0.000023,0.000023,281,"289,762"
496,"Nov 18, 2016",0.000022,0.000030,0.000022,0.000023,499,"284,571"
497,"Nov 17, 2016",0.000022,0.000030,0.000022,0.000022,935,"285,624"
498,"Nov 16, 2016",0.000021,0.000030,0.000021,0.000022,"2,867","272,949"
499,"Nov 15, 2016",0.000021,0.000028,0.000021,0.000021,129,"270,589"
500,"Nov 14, 2016",0.000025,0.000028,0.000021,0.000021,639,"317,476"
501,"Nov 13, 2016",0.000026,0.000027,0.000021,0.000025,365,"327,930"
502,"Nov 12, 2016",0.000021,0.000026,0.000021,0.000026,170,"274,961"
503,"Nov 11, 2016",0.000021,0.000029,0.000021,0.000021,594,"274,624"
504,"Nov 10, 2016",0.000022,0.000029,0.000021,0.000021,718,"278,395"
505,"Nov 09, 2016",0.000021,0.000029,0.000021,0.000022,553,"272,547"
506,"Nov 08, 2016",0.000021,0.000023,0.000021,0.000021,60,"269,864"
507,"Nov 07, 2016",0.000028,0.000028,0.000021,0.000021,337,"363,832"
508,"Nov 06, 2016",0.000021,0.000028,0.000021,0.000028,"1,445","270,073"
509,"Nov 05, 2016",0.000021,0.000028,0.000021,0.000021,289,"271,187"
510,"Nov 04, 2016",0.000021,0.000028,0.000021,0.000021,154,"265,306"
511,"Nov 03, 2016",0.000026,0.000029,0.000020,0.000021,473,"333,834"
512,"Nov 02, 2016",0.000022,0.000029,0.000022,0.000026,497,"280,098"
513,"Nov 01, 2016",0.000025,0.000029,0.000021,0.000022,178,"322,376"
514,"Oct 31, 2016",0.000021,0.000026,0.000021,0.000025,653,"269,378"
515,"Oct 30, 2016",0.000023,0.000028,0.000021,0.000021,602,"293,725"
516,"Oct 29, 2016",0.000021,0.000026,0.000021,0.000023,460,"264,690"
517,"Oct 28, 2016",0.000021,0.000027,0.000021,0.000021,339,"265,208"
518,"Oct 27, 2016",0.000022,0.000028,0.000021,0.000021,"2,596","283,797"
519,"Oct 26, 2016",0.000026,0.000027,0.000020,0.000022,462,"336,513"
520,"Oct 25, 2016",0.000026,0.000032,0.000020,0.000026,"2,629","334,554"
521,"Oct 24, 2016",0.000026,0.000033,0.000026,0.000026,971,"336,279"
522,"Oct 23, 2016",0.000027,0.000033,0.000026,0.000026,"1,092","342,688"
523,"Oct 22, 2016",0.000025,0.000033,0.000025,0.000027,464,"325,129"
524,"Oct 21, 2016",0.000024,0.000032,0.000023,0.000025,"1,292","304,412"
525,"Oct 20, 2016",0.000025,0.000031,0.000024,0.000024,"1,096","321,583"
526,"Oct 19, 2016",0.000026,0.000032,0.000025,0.000025,315,"326,423"
527,"Oct 18, 2016",0.000026,0.000032,0.000019,0.000026,"1,732","326,340"
528,"Oct 17, 2016",0.000026,0.000032,0.000019,0.000026,698,"328,362"
529,"Oct 16, 2016",0.000026,0.000026,0.000019,0.000026,"2,180","326,819"
530,"Oct 15, 2016",0.000020,0.000026,0.000019,0.000026,610,"250,227"
531,"Oct 14, 2016",0.000025,0.000032,0.000019,0.000020,153,"325,334"
532,"Oct 13, 2016",0.000019,0.000032,0.000019,0.000025,389,"245,065"
533,"Oct 12, 2016",0.000026,0.000032,0.000019,0.000019,"1,993","327,906"
534,"Oct 11, 2016",0.000025,0.000032,0.000025,0.000026,523,"316,514"
535,"Oct 10, 2016",0.000025,0.000031,0.000025,0.000025,"1,691","315,383"
536,"Oct 09, 2016",0.000025,0.000030,0.000025,0.000025,635,"316,497"
537,"Oct 08, 2016",0.000025,0.000031,0.000025,0.000025,627,"317,591"
538,"Oct 07, 2016",0.000025,0.000030,0.000024,0.000025,235,"313,136"
539,"Oct 06, 2016",0.000025,0.000031,0.000024,0.000025,"1,426","315,323"
540,"Oct 05, 2016",0.000024,0.000030,0.000024,0.000025,269,"305,401"
541,"Oct 04, 2016",0.000024,0.000028,0.000023,0.000024,305,"311,514"
542,"Oct 03, 2016",0.000024,0.000031,0.000024,0.000024,453,"310,538"
543,"Oct 02, 2016",0.000025,0.000031,0.000024,0.000024,488,"312,552"
544,"Oct 01, 2016",0.000024,0.000031,0.000024,0.000025,"2,089","310,315"
545,"Sep 30, 2016",0.000024,0.000030,0.000020,0.000024,722,"308,063"
546,"Sep 29, 2016",0.000029,0.000029,0.000020,0.000024,974,"370,838"
547,"Sep 28, 2016",0.000024,0.000036,0.000024,0.000029,521,"307,915"
548,"Sep 27, 2016",0.000024,0.000036,0.000024,0.000024,"1,276","308,680"
549,"Sep 26, 2016",0.000024,0.000030,0.000024,0.000024,138,"304,825"
550,"Sep 25, 2016",0.000024,0.000030,0.000024,0.000024,355,"305,628"
551,"Sep 24, 2016",0.000030,0.000030,0.000024,0.000024,353,"380,386"
552,"Sep 23, 2016",0.000030,0.000035,0.000024,0.000030,665,"376,134"
553,"Sep 22, 2016",0.000024,0.000030,0.000024,0.000030,"1,446","302,206"
554,"Sep 21, 2016",0.000025,0.000035,0.000024,0.000024,"1,558","310,087"
555,"Sep 20, 2016",0.000030,0.000030,0.000024,0.000025,"3,200","384,508"
556,"Sep 19, 2016",0.000031,0.000036,0.000024,0.000030,"3,695","386,361"
557,"Sep 18, 2016",0.000042,0.000042,0.000030,0.000031,"1,874","531,641"
558,"Sep 17, 2016",0.000030,0.000042,0.000030,0.000042,"3,680","384,118"
559,"Sep 16, 2016",0.000021,0.000041,0.000021,0.000030,"9,072","264,553"
560,"Sep 15, 2016",0.000024,0.000030,0.000021,0.000021,719,"307,724"
561,"Sep 14, 2016",0.000024,0.000030,0.000024,0.000024,694,"304,712"
562,"Sep 13, 2016",0.000024,0.000024,0.000024,0.000024,253,"302,260"
563,"Sep 12, 2016",0.000030,0.000030,0.000024,0.000024,178,"378,243"
564,"Sep 11, 2016",0.000025,0.000031,0.000019,0.000030,700,"312,068"
565,"Sep 10, 2016",0.000019,0.000025,0.000019,0.000025,412,"245,009"
566,"Sep 09, 2016",0.000021,0.000025,0.000019,0.000019,195,"263,242"
567,"Sep 08, 2016",0.000024,0.000025,0.000019,0.000021,69,"306,928"
568,"Sep 07, 2016",0.000019,0.000024,0.000018,0.000024,606,"241,437"
569,"Sep 06, 2016",0.000018,0.000030,0.000018,0.000019,532,"228,498"
570,"Sep 05, 2016",0.000019,0.000030,0.000018,0.000018,"1,645","234,375"
571,"Sep 04, 2016",0.000018,0.000022,0.000018,0.000019,213,"225,500"
572,"Sep 03, 2016",0.000020,0.000023,0.000017,0.000018,83,"249,103"
573,"Sep 02, 2016",0.000018,0.000023,0.000018,0.000020,266,"220,050"
574,"Sep 01, 2016",0.000021,0.000026,0.000018,0.000018,887,"258,054"
575,"Aug 31, 2016",0.000025,0.000029,0.000019,0.000021,738,"316,463"
576,"Aug 30, 2016",0.000023,0.000029,0.000018,0.000025,830,"286,127"
577,"Aug 29, 2016",0.000017,0.000029,0.000017,0.000023,948,"216,950"
578,"Aug 28, 2016",0.000017,0.000023,0.000017,0.000017,365,"215,468"
579,"Aug 27, 2016",0.000018,0.000023,0.000017,0.000017,101,"219,250"
580,"Aug 26, 2016",0.000018,0.000018,0.000018,0.000018,46,"220,054"
581,"Aug 25, 2016",0.000018,0.000022,0.000017,0.000018,91,"218,960"
582,"Aug 24, 2016",0.000018,0.000023,0.000018,0.000018,197,"221,808"
583,"Aug 23, 2016",0.000018,0.000028,0.000018,0.000018,293,"222,636"
584,"Aug 22, 2016",0.000023,0.000029,0.000017,0.000018,472,"289,448"
585,"Aug 21, 2016",0.000023,0.000029,0.000017,0.000023,523,"289,759"
586,"Aug 20, 2016",0.000018,0.000029,0.000018,0.000023,466,"224,764"
587,"Aug 19, 2016",0.000023,0.000029,0.000018,0.000018,899,"285,846"
588,"Aug 18, 2016",0.000018,0.000029,0.000018,0.000023,"2,278","226,536"
589,"Aug 17, 2016",0.000017,0.000024,0.000017,0.000018,951,"215,670"
590,"Aug 16, 2016",0.000018,0.000023,0.000017,0.000017,"4,586","219,274"
591,"Aug 15, 2016",0.000017,0.000026,0.000017,0.000018,251,"215,489"
592,"Aug 14, 2016",0.000018,0.000023,0.000017,0.000017,252,"220,091"
593,"Aug 13, 2016",0.000020,0.000024,0.000018,0.000018,"1,266","245,732"
594,"Aug 12, 2016",0.000018,0.000024,0.000018,0.000020,272,"225,177"
595,"Aug 11, 2016",0.000021,0.000025,0.000018,0.000018,815,"260,599"
596,"Aug 10, 2016",0.000018,0.000024,0.000018,0.000021,579,"226,585"
597,"Aug 09, 2016",0.000020,0.000027,0.000018,0.000018,314,"251,670"
598,"Aug 08, 2016",0.000019,0.000029,0.000018,0.000020,430,"234,890"
599,"Aug 07, 2016",0.000020,0.000030,0.000018,0.000019,"1,313","250,225"
600,"Aug 06, 2016",0.000019,0.000024,0.000017,0.000024,177,"231,712"
601,"Aug 05, 2016",0.000022,0.000025,0.000019,0.000019,926,"276,235"
602,"Aug 04, 2016",0.000018,0.000025,0.000018,0.000022,923,"222,823"
603,"Aug 03, 2016",0.000017,0.000023,0.000017,0.000018,237,"207,668"
604,"Aug 02, 2016",0.000019,0.000023,0.000016,0.000017,384,"236,098"
605,"Aug 01, 2016",0.000019,0.000025,0.000019,0.000019,552,"231,296"
606,"Jul 31, 2016",0.000026,0.000032,0.000019,0.000019,"1,805","325,186"
607,"Jul 30, 2016",0.000026,0.000027,0.000026,0.000026,408,"321,548"
608,"Jul 29, 2016",0.000026,0.000033,0.000026,0.000026,645,"322,177"
609,"Jul 28, 2016",0.000026,0.000033,0.000026,0.000026,"1,274","322,626"
610,"Jul 27, 2016",0.000026,0.000032,0.000025,0.000026,342,"316,670"
611,"Jul 26, 2016",0.000026,0.000031,0.000025,0.000026,982,"321,543"
612,"Jul 25, 2016",0.000027,0.000029,0.000026,0.000026,247,"325,605"
613,"Jul 24, 2016",0.000026,0.000033,0.000026,0.000027,"1,225","321,689"
614,"Jul 23, 2016",0.000032,0.000032,0.000026,0.000026,177,"397,956"
615,"Jul 22, 2016",0.000022,0.000033,0.000022,0.000032,"1,695","274,558"
616,"Jul 21, 2016",0.000027,0.000033,0.000020,0.000022,298,"328,189"
617,"Jul 20, 2016",0.000021,0.000033,0.000020,0.000027,"1,105","255,630"
618,"Jul 19, 2016",0.000026,0.000033,0.000021,0.000027,"1,447","323,913"
619,"Jul 18, 2016",0.000028,0.000034,0.000021,0.000027,636,"336,788"
620,"Jul 17, 2016",0.000026,0.000034,0.000020,0.000028,"1,111","319,787"
621,"Jul 16, 2016",0.000027,0.000033,0.000026,0.000032,400,"325,887"
622,"Jul 15, 2016",0.000026,0.000033,0.000026,0.000027,915,"318,209"
623,"Jul 14, 2016",0.000026,0.000033,0.000026,0.000026,998,"318,732"
624,"Jul 13, 2016",0.000027,0.000033,0.000026,0.000026,"5,088","328,591"
625,"Jul 12, 2016",0.000026,0.000033,0.000026,0.000027,877,"314,448"
